13
8.15E-04	4.06E-04	5.75E-05	0.03704	0.02425	11.00056	;	30.09.2020
4.31E+00	4.65E+00	1.47E+01	4.32E+00	4.66E+00	0.074958911		
0.00105	5.67E-04	1.25E-04	0.04058	0.02756	12.25258		
4.39E+00	4.67E+00	1.18E+01	4.39E+00	4.68E+00	0.071665723		
0.00132	8.69E-04	2.50E-04	0.04312	0.02844	12.67734		
4.46E+00	4.66E+00	9.13E+00	4.45E+00	4.68E+00	0.068016634		
0.00121	9.50E-04	2.76E-04	0.04484	0.02998	12.19022		
4.59E+00	4.71E+00	8.80E+00	4.59E+00	4.70E+00	0.068217801		
0.00103	7.67E-04	2.26E-04	0.04469	0.03029	13.4718		
4.76E+00	4.85E+00	9.62E+00	4.77E+00	4.85E+00	0.071051381		
0.001	7.08E-04	2.04E-04	0.04444	0.03172	13.27343		
4.92E+00	4.94E+00	1.01E+01	4.91E+00	4.95E+00	0.073074556		
0.00109	7.16E-04	2.08E-04	0.04518	0.03163	13.5684		
5.01E+00	5.01E+00	1.00E+01	5.02E+00	5.00E+00	0.07372719		
0.00113	7.52E-04	2.24E-04	0.04489	0.02897	13.16661		
5.16E+00	5.09E+00	9.80E+00	5.15E+00	5.07E+00	0.074564372		
0.00121	7.88E-04	2.39E-04	0.04241	0.02719	13.17739		
5.27E+00	5.16E+00	9.60E+00	5.28E+00	5.15E+00	0.075084672		
0.00122	8.20E-04	2.60E-04	0.03812	0.02339	12.8381		
5.42E+00	5.25E+00	9.33E+00	5.43E+00	5.26E+00	0.075991774		
0.00105	6.87E-04	2.11E-04	0.03195	0.01882	12.29466		
5.62E+00	5.37E+00	1.02E+01	5.60E+00	5.37E+00	0.079410899		
8.90E-04	5.27E-04	1.54E-04	0.02636	0.01515	12.41871		
5.79E+00	5.48E+00	1.16E+01	5.80E+00	5.48E+00	0.083190605		
6.48E-04	3.34E-04	8.64E-05	0.02364	0.01301	12.2393		
5.99E+00	5.65E+00	1.42E+01	6.01E+00	5.64E+00	0.09006234	
