16
7.03E-04	2.40E-04	1.41E-04	0.10214	0.08462	27.50655	;	02.09.2019
1.89E+01	9.83E+00	2.22E+01	1.89E+01	9.83E+00	0.085056105		
0.00126	5.47E-04	3.83E-04	0.15919	0.13283	22.96642		
1.88E+01	9.72E+00	1.46E+01	1.89E+01	9.73E+00	0.070557797		
0.0018	6.38E-04	3.77E-04	0.22953	0.1935	21.56984		
1.91E+01	9.97E+00	1.48E+01	1.92E+01	9.96E+00	0.070727924		
0.00307	0.00128	6.71E-04	0.30887	0.25626	21.07415		
1.90E+01	9.83E+00	1.13E+01	1.90E+01	9.80E+00	0.058217769		
0.00618	0.00311	0.00148	0.38959	0.31418	20.88016		
1.84E+01	9.59E+00	7.77E+00	1.85E+01	9.59E+00	0.043203692		
0.01271	0.00697	0.00293	0.46483	0.3636	21.44604		
1.78E+01	9.51E+00	5.60E+00	1.78E+01	9.51E+00	0.032285214		
0.02899	0.01787	0.00666	0.52236	0.40145	22.20178		
1.69E+01	9.63E+00	3.77E+00	1.69E+01	9.64E+00	0.022400456		
0.05837	0.03503	0.01342	0.57009	0.428	22.61995		
1.72E+01	1.05E+01	2.78E+00	1.72E+01	1.05E+01	0.017749818		
0.07882	0.04427	0.01726	0.59794	0.43385	22.5427		
1.94E+01	1.22E+01	2.63E+00	1.94E+01	1.22E+01	0.017563114		
0.09202	0.04734	0.01594	0.60531	0.41688	21.8615		
2.23E+01	1.48E+01	2.95E+00	2.23E+01	1.48E+01	0.01892871		
0.10153	0.04703	0.01473	0.58692	0.39309	21.30522		
2.63E+01	1.88E+01	3.34E+00	2.63E+01	1.88E+01	0.021039445		
0.07903	0.03378	0.01108	0.54991	0.35064	21.17408		
3.31E+01	2.40E+01	4.28E+00	3.31E+01	2.40E+01	0.027161038		
0.04975	0.01914	0.00606	0.5049	0.28958	21.52135		
3.99E+01	3.05E+01	6.17E+00	3.99E+01	3.05E+01	0.038754539		
0.02951	0.01	0.00345	0.4384	0.22932	21.89488		
4.74E+01	3.74E+01	8.56E+00	4.74E+01	3.74E+01	0.056510929		
0.01466	0.00454	0.00149	0.36909	0.16217	22.47454		
5.64E+01	4.43E+01	1.33E+01	5.64E+01	4.43E+01	0.085894528		
0.00707	0.00186	6.49E-04	0.29762	0.1004	23.08228		
6.75E+01	4.80E+01	2.03E+01	6.75E+01	4.80E+01	0.131882552	
