21
5.17E-04	2.10E-04	1.97E-04	0.01981	0.01073	27.23058	;	12.08.2020
7.89E+00	6.65E+00	1.10E+01	7.87E+00	6.66E+00	0.131497015		
7.34E-04	3.77E-04	3.13E-04	0.02937	0.01675	22.85472		
7.91E+00	6.62E+00	9.02E+00	7.90E+00	6.63E+00	0.131753528		
0.00103	6.13E-04	4.74E-04	0.0367	0.03093	19.39845		
7.92E+00	6.57E+00	7.47E+00	7.90E+00	6.56E+00	0.131899198		
0.00187	0.00131	9.13E-04	0.04901	0.05013	16.70457		
7.67E+00	6.46E+00	5.48E+00	7.67E+00	6.44E+00	0.131283834		
0.00303	0.00228	0.00177	0.0628	0.06662	17.88121		
7.45E+00	6.41E+00	3.98E+00	7.47E+00	6.42E+00	0.13193738		
0.00329	0.00259	0.00207	0.0702	0.07855	17.83122		
7.59E+00	6.51E+00	3.71E+00	7.59E+00	6.52E+00	0.133524234		
0.00369	0.00296	0.00224	0.06935	0.0863	16.72921		
7.69E+00	6.69E+00	3.60E+00	7.69E+00	6.69E+00	0.136079349		
0.00408	0.00337	0.0026	0.06689	0.08763	17.01784		
7.82E+00	6.91E+00	3.40E+00	7.83E+00	6.92E+00	0.139318503		
0.00392	0.0032	0.00244	0.06741	0.08729	17.1897		
8.13E+00	7.11E+00	3.54E+00	8.13E+00	7.11E+00	0.142011786		
0.00348	0.00288	0.00207	0.0674	0.09181	16.69951		
8.48E+00	7.34E+00	3.88E+00	8.47E+00	7.35E+00	0.145007249		
0.00353	0.00288	0.00192	0.07532	0.1035	16.2404		
8.65E+00	7.58E+00	4.07E+00	8.66E+00	7.58E+00	0.147620748		
0.00375	0.00301	0.0019	0.09136	0.11624	16.06478		
8.84E+00	7.78E+00	4.12E+00	8.84E+00	7.78E+00	0.150557306		
0.00438	0.00349	0.00207	0.10777	0.12566	16.01019		
8.97E+00	8.02E+00	4.01E+00	8.97E+00	8.03E+00	0.153239281		
0.00499	0.00409	0.00237	0.11173	0.13526	16.1786		
9.12E+00	8.33E+00	3.81E+00	9.12E+00	8.34E+00	0.157449965		
0.00549	0.00458	0.00256	0.10761	0.13292	16.4444		
9.36E+00	8.65E+00	3.73E+00	9.36E+00	8.65E+00	0.161048138		
0.00571	0.00477	0.00263	0.10197	0.13807	16.76192		
9.69E+00	9.04E+00	3.75E+00	9.68E+00	9.03E+00	0.164501441		
0.00543	0.00464	0.00251	0.09013	0.12706	16.98513		
1.02E+01	9.40E+00	3.90E+00	1.02E+01	9.41E+00	0.165816217		
0.00487	0.00411	0.00218	0.07486	0.11403	17.19434		
1.06E+01	9.89E+00	4.25E+00	1.06E+01	9.88E+00	0.173709488		
0.00415	0.00352	0.00177	0.05695	0.09467	17.5426		
1.12E+01	1.03E+01	4.76E+00	1.12E+01	1.03E+01	0.176893961		
0.00356	0.00292	0.00149	0.03908	0.07736	17.72348		
1.18E+01	1.10E+01	5.33E+00	1.17E+01	1.10E+01	0.174754055		
0.00236	0.00191	9.94E-04	0.01871	0.06132	18.49437		
1.27E+01	1.12E+01	6.49E+00	1.27E+01	1.13E+01	0.178428354		
