28
0.00394	6.46E-04	1.04E-04	0.0394	0.01291	9.33315	;	20.08.2020
4.37E+00	2.13E+00	1.00E+01	4.37E+00	2.13E+00	0.040591869		
0.00484	0.00125	4.24E-04	0.04843	0.02507	12.81424		
4.36E+00	2.06E+00	5.72E+00	4.36E+00	2.05E+00	0.034378941		
0.00677	0.00257	0.00123	0.06771	0.0513	15.16317		
4.29E+00	1.97E+00	3.50E+00	4.28E+00	1.97E+00	0.029581545		
0.00971	0.00457	0.00252	0.09707	0.09142	16.40322		
4.23E+00	1.93E+00	2.49E+00	4.23E+00	1.94E+00	0.026908131		
0.01366	0.00723	0.00414	0.13659	0.14455	17.00364		
4.21E+00	1.94E+00	1.97E+00	4.21E+00	1.94E+00	0.025675679		
0.01805	0.01067	0.00599	0.18047	0.2134	16.84245		
4.29E+00	2.00E+00	1.68E+00	4.29E+00	2.01E+00	0.025463635		
0.02141	0.01365	0.00738	0.21407	0.27294	16.73886		
4.50E+00	2.13E+00	1.56E+00	4.50E+00	2.14E+00	0.026474921		
0.02098	0.014	0.00729	0.20977	0.28009	16.41384		
4.86E+00	2.34E+00	1.63E+00	4.88E+00	2.33E+00	0.028791556		
0.01774	0.01207	0.00591	0.17743	0.24135	16.61343		
5.37E+00	2.57E+00	1.88E+00	5.37E+00	2.57E+00	0.031959686		
0.02087	0.01157	0.00595	0.2087	0.23143	15.90915		
5.65E+00	2.80E+00	1.93E+00	5.64E+00	2.80E+00	0.034771185		
0.04679	0.01882	0.0119	0.46788	0.37633	13.28283		
5.71E+00	3.01E+00	1.43E+00	5.70E+00	3.01E+00	0.036168497		
0.03159	0.01262	0.01025	0.31595	0.25246	14.46401		
6.65E+00	3.48E+00	1.62E+00	6.66E+00	3.49E+00	0.042611281		
0.02089	0.00964	0.00547	0.20891	0.19282	14.68423		
7.52E+00	3.86E+00	2.30E+00	7.53E+00	3.86E+00	0.0478956		
0.01313	0.00688	0.00314	0.1313	0.13754	18.18788		
8.38E+00	4.21E+00	3.10E+00	8.36E+00	4.21E+00	0.052991333		
0.01132	0.00621	0.0019	0.11321	0.12415	18.8132		
8.83E+00	4.45E+00	4.04E+00	8.86E+00	4.45E+00	0.056185019		
0.01347	0.00767	0.00239	0.13474	0.15335	15.53398		
9.06E+00	4.61E+00	3.66E+00	9.02E+00	4.61E+00	0.057554471		
0.00991	0.00546	0.00159	0.09905	0.10929	19.1236		
9.65E+00	4.92E+00	4.52E+00	9.65E+00	4.91E+00	0.062413458		
0.00911	0.00504	0.00137	0.09112	0.10081	19.02879		
1.01E+01	5.14E+00	4.90E+00	1.01E+01	5.14E+00	0.065542791		
0.00771	0.00434	0.0012	0.07706	0.08682	18.47693		
1.05E+01	5.35E+00	5.27E+00	1.05E+01	5.34E+00	0.069171123		
0.00606	0.00338	9.52E-04	0.06064	0.0675	17.8501		
1.11E+01	5.64E+00	5.93E+00	1.11E+01	5.64E+00	0.074597341		
0.00452	0.00255	7.47E-04	0.04519	0.05092	17.30174		
1.17E+01	5.92E+00	6.73E+00	1.18E+01	5.93E+00	0.080436997		
0.00348	0.0019	5.94E-04	0.0348	0.03808	16.9225		
1.23E+01	6.22E+00	7.53E+00	1.23E+01	6.22E+00	0.08668991		
0.00281	0.00144	4.90E-04	0.02813	0.02888	16.61575		
1.28E+01	6.55E+00	8.31E+00	1.28E+01	6.54E+00	0.093463732		
0.00232	0.0011	4.09E-04	0.02322	0.02207	16.47715		
1.32E+01	6.83E+00	9.03E+00	1.32E+01	6.80E+00	0.099978455		
0.00192	8.51E-04	3.51E-04	0.01919	0.01702	16.7292		
1.35E+01	7.05E+00	9.66E+00	1.35E+01	7.05E+00	0.106165866		
0.00178	7.31E-04	3.21E-04	0.01777	0.01463	16.72606		
1.38E+01	7.30E+00	1.01E+01	1.38E+01	7.31E+00	0.111201323		
0.00174	6.63E-04	3.09E-04	0.01738	0.01325	16.44204		
1.41E+01	7.49E+00	1.03E+01	1.42E+01	7.49E+00	0.115081219		
0.00141	5.15E-04	2.89E-04	0.01411	0.0103	16.84007		
1.46E+01	7.74E+00	1.07E+01	1.46E+01	7.74E+00	0.121717428		
